Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
AT0402BRB07154RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;154.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07158RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;158.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07160RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;160.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07162RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;162.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07165RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;165.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07169RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;169.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07174RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;174.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07178RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;178.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07180RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;180.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07182RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;182.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07187RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;187.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07191RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;191.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07196RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;196.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K02L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1020.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K05L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1050.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K07L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1070.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K13L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1130.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K15L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1150.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K18L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1180.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K1L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1100.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K21L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1210.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K24L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1240.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K27L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1270.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K2L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1200.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K33L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1330.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K37L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1370.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K3L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1300.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K43L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1430.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K47L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1470.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K4L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1400.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K54L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1540.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K58L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1580.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K5L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1500.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K62L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1620.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K65L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1650.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K69L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1690.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K6L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1600.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K74L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1740.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K78L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1780.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K82L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1820.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K87L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1870.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K8L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1800.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K91L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1910.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071K96L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1960.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB071KL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;1000.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07200RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;200.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07205RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;205.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07210RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;210.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07215RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;215.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07220RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;220.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07221RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;221.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07226RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;226.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07232RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;232.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07237RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;237.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07240RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;240.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07243RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;243.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07249RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;249.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07255RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;255.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07261RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;261.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07267RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;267.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07270RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;270.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07274RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;274.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07280RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;280.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07287RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;287.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB07294RL;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;294.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K05L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2050.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K15L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2150.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K1L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2100.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K21L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2210.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K26L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2260.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K2L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2200.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K32L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2320.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K37L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2370.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K43L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2430.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K49L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2490.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K4L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2400.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K55L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2550.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K61L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2610.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K67L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2670.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K74L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2740.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
AT0402BRB072K7L;AT;Automotive Grade Thin Film Chip Resistor;0402 (1005);Paper tape;07 inch Dia. reel;2700.0;;±0.1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AT_51_RoHS_L_6.pdf
