Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
AC0805JRX8G0BN102;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;100.0;1 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G0BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G0BN103;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;100.0;10 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G0BN103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G0BN222;0805_210_135_070_070_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;100.0;2.2 nF;±5%;2.00 ±0.10;1.25 ±0.10;0.60 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G0BN222;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G0BN472;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;100.0;4.7 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G0BN472;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G9BN102;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;50.0;1 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G9BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G9BN103;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;50.0;10 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G9BN103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G9BN222;0805_210_135_070_070_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;50.0;2.2 nF;±5%;2.00 ±0.10;1.25 ±0.10;0.60 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G9BN222;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G9BN332;0805_210_135_070_070_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;50.0;3.3 nF;±5%;2.00 ±0.10;1.25 ±0.10;0.60 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;0;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G9BN332;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0805JRX8G9BN472;0805_220_145_095_075_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0805 (2012);X8G;-55 to +150°C;50.0;4.7 nF;±5%;2.00 ±0.20;1.25 ±0.20;0.85 ±0.10;0.25~0.75;0.7;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0805JRX8G9BN472;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
AC0603JRX8G9BN102;0603_170_090_090_050_070.STEP;;Automotive;AC HiTemp;Automotive grade for high temperature application;0603 (1608);X8G;-55 to +150°C;50.0;1 nF;±5%;1.60 ±0.10;0.80 ±0.10;0.80 ±0.10;0.20~0.50;0.6;;;;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00560 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0603JRX8G9BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X8GX8R_16V-to-100V_2.pdf;;
