Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
CQ0201BRNPO9BN3R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.0 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.22%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R1;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.1 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.22%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R1;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R2;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.2 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.22%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R3;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.3 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R3;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R4;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.4 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R4;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R5;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.5 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R5;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R6;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.6 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R6;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R7;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.7 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R7;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R8;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.8 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R8;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN3R9;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;3.9 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN3R9;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.0 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R1;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.1 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R1;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R2;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.2 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R3;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.3 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.21%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R3;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R4;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.4 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R4;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R5;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.5 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R5;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R6;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.6 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R6;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R7;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.7 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R7;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R8;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.8 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R8;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN4R9;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;4.9 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN4R9;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R1;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5.1 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R1;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R4;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5.4 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R4;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R6;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5.6 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R6;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R8;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5.8 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R8;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN5R9;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;5.9 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN5R9;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN6R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;6.0 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN6R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN6R2;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;6.2 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN6R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN6R8;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;6.8 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN6R8;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN7R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;7.0 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN7R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN7R5;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;7.5 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN7R5;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN8R0;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;8.0 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN8R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
CQ0201BRNPO9BN8R2;0201_063_033_033_020_023.STEP;;HighFrequency;CQ;High frequency;0201 (0603);NPO;-55 to +125°C;50;8.2 pF;±0.1pF;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CQ0201BRNPO9BN8R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-High_Q_NP0_16V-to-500V_17.pdf;;
