Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
RE0201BRE07215KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;215000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0721KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. reel;21000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07221KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;221000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07226KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;226000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07232KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;232000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07237KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;237000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0723K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;23200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07243KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;243000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07249KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;249000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0724K3P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;24300.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0725K5P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;25500.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07267KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;267000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07267RP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;267.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0726K1P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;26100.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0727K4P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;27400.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07280KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;280000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07287KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;287000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0728KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;28000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07291KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;291000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0729K4P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;29400.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE072K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;2200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE072K43P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;2430.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE072K55P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;2550.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE072KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;2000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07300KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;300000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07300RP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;300.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07301KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;301000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0730K1P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;30100.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0730K9P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;30900.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0731K6P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;31600.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07324KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. reel;324000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0733K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;33200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07348KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;348000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0734K8P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. reel;34800.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07357KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;357000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0735K7P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;35700.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07360KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;360000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07365KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;365000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07374KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;374000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0738K3P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;38300.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073K01P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;3010.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073K09P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;3090.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073K16P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;3160.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073K32P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;3320.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073K92P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. reel;3920.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE073KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;3000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0740K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;40200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0741K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;41200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0742K2P;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;42200.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07453KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. reel;453000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE07475KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;475000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
RE0201BRE0747KP;RE_P;Lead-Free Thick Film Chip Resistor;0201 (0603);Paper tape;07 inch Dia. Reel;47000.0;±50ppm/°C;±0.1%;1/20 (0.05);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RE_105_RoHS_P_3.pdf
