Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
RC0100DR-0734R8P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;34.8;Based on Spec;±0.5%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100DR-0744K2P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;44200.0;Based on Spec;±0.5%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100DR-0760K4P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;60400.0;Based on Spec;±0.5%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100DR-0766K5P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;66500.0;Based on Spec;±0.5%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100DR-0775KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;75000.0;Based on Spec;±0.5%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07102KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;102000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07105KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;105000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07105RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;105.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0710K5P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;10500.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07113KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;113000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07113RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;113.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07115KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;115000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0711KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;11000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07120KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;120000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07121KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;121000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07121RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;121.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07124KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;124000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07127KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;127000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0712K4P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;12400.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0712K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;12700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07130KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;130000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07130RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;130.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07133KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;133000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07137KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;137000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0713KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;13000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07140RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;140.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07143KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;143000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0714K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;14700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07154KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;154000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0715K8P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;15800.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0715RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;15.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07162KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;162000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07165KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;165000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0716K5P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;16500.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0716KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;16000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07182KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;182000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07187KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;187000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0718K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;18700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0718KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;18000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07191KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;191000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0719K6P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;19600.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K18P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1180.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K2P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;1200.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K33P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1330.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K43P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1430.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K4P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1400.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K54P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1540.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071K5P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1500.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071M27P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1270000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-071MP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;1000000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07210KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;210000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07226KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;226000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0722KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;22000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0722RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;22.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0724K9P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;24900.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0724R9P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;24.9;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0724RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;24.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0726K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;26700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07270KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;270000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07274KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;274000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07274RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;274.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0728K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;28700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0728KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;28000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072K15P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2150.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072K1P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;2100.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072K49P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2490.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072K7P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2700.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072K8P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2800.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. reel;2000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072M21P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2210000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-072R2P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;2.2;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07300KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;300000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07309KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;30900.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0730KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;30000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-0731R6P;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;31.6;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07330KP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;330000.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
RC0100FR-07330RP;RC_P;Lead-Free Thick Film Chip Resistor;0100 (0402);Paper tape;07 inch Dia. Reel;330.0;Based on Spec;±1%;1/32 (0.03);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_51_RoHS_P_5.pdf
