part number;3d model(step);status;application;series;series description;size;tcc;temp. range;voltage (v);capacitance;tolerance;l (mm);w (mm);thickness (max.)(mm);l2/l3;l4;a;b;p;d.f.(max);i.r (min);endurance (% rv);test method;solderingmethod;aec-q200;capmeasurementcondition;packing;spq (pcs);unitweight(typ);termination;spec sheet link;datasheet;esd_level;esd_max_voltage
CC0100JRNPO8BN180;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;18 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.13%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN180;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN220;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;22 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.12%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN220;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN270;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;27 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.11%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN270;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN330;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;33 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN330;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN390;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;39 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN390;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN470;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;47 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN470;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN560;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;56 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN560;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN680;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;68 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN680;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO8BN820;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;25;82 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO8BN820;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN100;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50;10 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.17%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN100;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN120;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50;12 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.16%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN120;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN150;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50.0;15 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.14%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN150;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN180;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50.0;18 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.13%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN180;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN220;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50.0;22 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.12%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN220;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN270;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50.0;27 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.11%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN270;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
CC0100JRNPO9BN330;01005_042_022_022_014_014.STEP;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;-55 to +125°C;50.0;33 pF;±5%;0.40 ±0.02;0.20 ±0.02;0.20 ±0.02;0.07~0.14;0.13;;;;0.10%;MΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;20,000;0.00008 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100JRNPO9BN330;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V12.pdf;;
